,occ0.2,occ0.5,occ0.7,occ0.9
0,6.243778193026687,14.724371055647387,21.691584777614423,25.669239116919496
1,21.23641950152789,31.416421405115372,38.466644819845705,39.91463626537241
2,46.18270095857744,51.85376932800095,61.46859949836918,62.84774857009346
