,occ0.2,occ0.5,occ0.7,occ0.9
0,28.180820741358538,42.812933305675884,48.5078768774034,51.44017246881102
1,30.91116552045352,39.21828560292285,43.0098821362792,45.96218076581141
2,27.746713505798198,38.48131566138361,45.0154742666587,47.26971649993846
