occ0.2,occ0.5,occ0.7,occ0.9
15.65692564128971,70.53242659229335,224.4169406309649,113.03759434243199
8.387399271828505,11.06335856301894,50.55431003946053,-0.9431692828273202
5.242165740169448,17.1554324523173,21.726504025616148,45.35013032974916
9.338359563402738,-10.936665309543768,-18.35958630214448,-17.459777220128753
7.800161761064325,-30.86403827429098,-5.195931573224048,32.90489273171431
10.204484538386664,-15.82990155439121,-17.336719817958556,97.71506232126032
13.26246079395526,9.47782820885731,36.190601862991855,320.11423190921425
9.957524825738597,64.43744842592767,55.17948567828138,32.38524287873203
6.697969618903624,284.2657868194686,60.62888954895158,180.00330908736606
36.454706850360125,176.72075206965567,49.72215504594058,121.26179470745714
8.582066747396098,-2.5791339028593336,-10.2305725656736,-54.62988389310236
3.3441656237767026,0.8474985826854411,32.59322909147036,195.48419301851737
16.751393504110148,-27.23342195470962,-20.08118043114044,171.98515257253126
5.881243734025617,-14.690303554547958,180.07381330285608,36.992139177795224
-9.08431585846472,-64.21492212220855,108.53017900924718,72.77069792699496
18.30519869808269,236.41112554343243,12.893838441763636,7.968894423940698
-3.908580881016548,-8.63684929538426,75.23858118682908,11.324736470130023
91.17442497835565,199.51648795213308,43.35511706075721,144.70885209059136
108.91240813817558,319.44234026457264,274.2728455837345,106.63258888408241
1.0930483985274329,-1.393172042821872,37.80832933358779,52.309980771369645
9.495855121397316,-20.187024347702994,7.119209182601845,7.954959096443297
7.019750494960885,91.15388508709036,35.94865643922048,14.159400353479349
0.9104404478097656,-18.07454451623012,126.30604516153568,24.65078798158016
9.319581650117296,11.648412963187784,51.57288329993847,44.50638400588386
17.17341321362848,85.10017704053229,30.936371927874475,87.33062190471318
11.059207011443696,1.0318956219494684,-10.31723016009444,88.81883106887645
9.15571834998924,4.43592666370305,-17.61246391609208,13.557578987916436
23.85544770568059,-17.308633376886053,98.73882622333583,113.73549110630034
10.460988275649791,-10.084210787867288,-29.884127179862368,-6.29609954725048
-2.0429727972667235,26.93191491411764,2.472004831966649,226.1551678629732
